Merchant ID,Average Amount/Transaction/Day,Transaction Amount
3865195005,10.13506361,212.8363358
3866401217,952.2256378,12378.93329
3868650570,17.78054896,444.513724
3869917954,860.4399776,11185.71971
3870243310,771.5095964,21602.2687
3870997193,846.8021176,22016.85506
3872083130,643.6216772,1287.243354
3873535694,391.9220009,11365.73803
3875442012,152.1042399,2585.772078
3875651104,537.2434943,15580.06133
3875736019,335.9331277,5038.996916
3876477306,70.67558917,848.10707
3877890732,98.47865958,492.3932979
3881405281,232.9634214,6057.048956
3881707989,873.5116077,24458.32502
3883744513,102.6990951,2464.778282
3884128397,631.3324317,18308.64052
3884248311,966.1965966,3864.786386
3884981946,683.7534873,5470.027898
3885244030,350.7991929,8769.979823
3886416675,250.8916656,0
3888498894,412.7377337,11969.39428
3889356901,411.9448641,5355.283233
3889457104,225.9983545,3615.973672
3889639325,472.2439703,472.2439703
3889665134,613.2091268,4905.673014
3891197216,497.1805126,11932.3323
3891228978,409.4843345,1637.937338
3892328207,39.77823661,716.008259
3892666722,987.8902484,18769.91472
3892945658,501.2647389,8521.500561
3896030736,812.1777179,8933.954897
3896906666,530.7618268,3184.570961
3900952232,523.0975482,6277.170578
3901228232,493.8413954,5926.096745
3901580295,51.45765132,463.1188619
3905864145,533.8957892,533.8957892
3908336478,308.8789098,926.6367294
3908656072,664.1686305,14611.70987
3908796783,501.2381465,5513.619612
3911427727,713.5427075,9276.055198
3911799264,984.0674846,13776.94478
3912232078,783.45947,3133.83788
3913164374,310.0229388,7440.550531
3913678770,21.52201828,559.5724753
3913883048,534.0265611,11748.58434
3915217260,47.28350856,1276.654731
3915247881,469.8180639,11745.4516
3917488020,164.6135871,164.6135871
3917890373,930.4314472,27912.94342
3918390727,718.558913,11496.94261
3919160758,936.9469152,936.9469152
3920022081,435.4489871,5225.387845
3920616594,385.5979448,6940.763006
3922163934,413.7246698,6619.594717
3922954963,464.9235673,2324.617837
3923552962,152.7989338,1527.989338
3923664582,869.7311365,2609.19341
3924262934,424.3075808,9334.766778
3925045990,102.7535061,1746.809604
3925963652,380.151067,4561.812804
3926519401,228.9770447,228.9770447
3928093462,186.8883948,0
3928927967,86.3135636,776.8220724
3929585791,149.0483188,2682.869738
3930124249,62.22177101,1368.878962
3930625457,671.2096235,14766.61172
3931307365,491.0186802,8347.317563
3931533472,994.1711113,0
3932883691,645.07165,18062.0062
3933155977,417.0427642,2919.299349
3935020092,568.7886679,5119.098011
3937101765,196.2136479,5297.768493
3939207631,965.2433657,17374.38058
3939574366,346.2256318,346.2256318
3940304695,100.7469885,2417.927724
3941465381,861.0102791,5166.061675
3942446683,961.4787821,11537.74539
3942757524,151.5412132,1666.953345
3943474211,218.107283,3271.609245
3944812242,152.9526931,1529.526931
3949361319,665.5853612,5324.68289
3949764482,648.8878082,3893.326849
3951405904,770.6434466,10789.00825
3952805008,781.9515906,14075.12863
3953059579,104.6369234,2302.012315
3953235974,214.2782276,3857.008097
3953363100,23.60243627,0
3954144552,642.6249223,14780.37321
3954523507,851.2575795,5107.545477
3956004722,119.3069239,2982.673098
3961376797,310.5582843,4037.257696
3963943210,110.007624,2640.182976
3964390673,767.3412058,21485.55376
3964826054,686.8247506,17857.44352
3965319407,357.2455622,9288.384617
3965496444,456.4103762,2282.051881
3966147765,355.6947319,4624.031515
3969890180,449.6412479,5845.336223
3971515176,803.7360184,3214.944074
3972755602,79.22762322,2376.828697
3972994790,60.58778153,1575.28232
3973086442,934.5224073,14952.35852
3973579189,283.7282112,6809.477069
3973699604,71.69631664,1649.015283
3975445799,870.6978544,0
3975821902,828.4100331,1656.820066
3977707812,988.5677885,4942.838943
3979301383,967.536767,27091.02948
3980028754,77.48085986,697.3277387
3980403053,974.2055622,4871.027811
3981178312,334.0482992,6012.869386
3982735801,782.9735627,10178.65632
3983445346,868.6940641,13899.10503
3986383377,890.8021377,26724.06413
3987699434,240.5233089,6013.082723
3990075107,239.6170444,958.4681776
3991804875,902.3932677,18047.86535
3992366567,900.7780755,21618.67381
3992368779,938.9816626,10328.79829
3995928910,321.6215418,3537.83696
3996627786,209.8624028,1469.03682
3997559227,971.2146688,4856.073344
3998860637,326.5310733,9142.870052
4000709141,634.608333,6346.08333
4000762145,888.4625494,24876.95138
4002610502,113.3466493,2606.972934
4003888794,723.8189798,723.8189798
4003902589,787.3743977,19684.35994
4003922670,691.8998036,9686.59725
4005759372,878.2324089,14929.95095
4006543160,366.3829346,8426.807496
4007124161,202.2090186,2022.090186
4007370647,505.6010922,3539.207645
4009534478,765.1264699,20658.41469
4010128740,494.2425884,8896.366591
4011604835,79.55197475,954.623697
4014500966,912.3725339,23721.68588
4014933651,139.6437436,3072.162359
4016078493,67.969751,1631.274024
4016371790,303.8787079,303.8787079
4020619832,546.9941245,10939.88249
4021575581,489.2737983,8806.928369
4023759175,849.4673427,2548.402028
4025627949,994.4646027,15911.43364
4026452800,415.365899,5815.122586
4028436728,904.350876,7234.807008
4031049368,53.99449379,809.9174069
4033051787,249.6092298,6489.839975
4034539813,774.7047234,4648.22834
4035113563,979.5274801,0
4036077867,950.95113,16166.16921
4037355501,533.0267792,12259.61592
4038322391,15.61574905,343.5464791
4039082720,779.9998753,13259.99788
4040105708,260.0306239,3380.398111
4040696204,117.9639353,1651.495094
4040741732,331.306992,4969.60488
4040797922,361.4048619,1084.214586
4041092874,242.175129,5812.203096
4041346403,528.1646808,15316.77574
4041525679,951.6094128,16177.36002
4041889902,491.8025341,983.6050682
4044154716,109.5781371,1753.250194
4044923757,177.0337202,2832.539523
4045171059,634.751585,9521.273775
4046620550,467.7990919,7016.986379
4048237084,476.6770881,5243.447969
4048970095,354.9006412,1774.503206
4050019925,502.4265952,5024.265952
4050851402,147.3741469,3831.727819
4057992318,70.71279051,919.2662766
4060085918,535.9219977,5359.219977
4060137644,370.7169032,4448.602838
4060519274,681.4080106,16353.79225
4061138801,258.7715643,2587.715643
4062578099,205.5083867,3493.642574
4066779232,646.1567653,18092.38943
4066893280,214.1245229,1284.747137
4067279381,438.4793422,10523.50421
4068820302,317.2745703,3490.020273
4070489094,721.75183,7939.27013
4074690951,950.4055516,20908.92214
4076057482,470.5214957,7998.865427
4078057488,167.416533,2176.414929
4079083394,813.2147357,813.2147357
4081166970,760.4026564,10645.63719
4081309172,426.8611966,11952.1135
4082017617,453.7549991,5898.814988
4082116860,207.6414459,4360.470364
4082271010,80.55682561,1127.795559
4082521658,720.274822,20887.96984
4085084708,140.3885603,2105.828405
4088215698,262.8345814,1314.172907
4090858730,236.9948969,2606.943866
4091501588,994.9872011,18904.75682
4091865330,284.8343405,4557.349448
4092363304,589.0571821,15315.48673
4095958329,74.34093079,743.4093079
4096008781,31.19172007,343.1089208
4097798551,205.1186699,5743.322757
4098488129,853.271362,23038.32677
4098641393,454.585257,4091.267313
4099394301,330.6639474,0
4103662280,742.4557002,19303.84821
4103989208,959.7141485,18234.56882
4104229672,236.4571595,1655.200117
4106922433,366.4408559,3297.967703
4109066561,900.9657918,11712.55529
4110101760,820.4086873,4922.452124
4110801530,108.0366596,648.2199576
4111289732,793.4039636,2380.211891
4112595797,305.4780268,0
4116308413,645.4808533,645.4808533
4116583683,924.7720703,2774.316211
4116803102,343.4040662,5151.060993
4118889531,670.9363477,14760.59965
4119237225,875.3891965,15757.00554
4119681952,812.4080379,1624.816076
4120987804,216.2755969,3244.133954
4121635732,271.7648081,7609.414627
4121776983,960.4323617,5762.59417
4123455712,908.0677807,3632.271123
4124918495,457.2117028,11887.50427
4126565206,828.3162433,15738.00862
4129147097,636.9243118,2547.697247
4129841331,374.8209988,3373.388989
4130182268,865.8621009,25975.86303
4132770314,20.53872105,287.5420947
4133274531,699.5611201,11192.97792
4136293685,479.8838579,8637.909442
4139729954,494.4024522,11371.2564
4141125120,453.2917794,10879.00271
4145436858,588.4226094,6472.648703
4145685208,444.4585881,1777.834352
4149815950,161.7877864,2265.02901
4150399541,301.6586673,904.9760019
4151869801,18.19954524,436.7890858
4153895227,710.1299289,20593.76794
4155002753,94.85828742,1612.590886
4155239210,90.55621124,90.55621124
4157473725,476.9598185,953.919637
4157543577,71.7668245,1650.636964
4157679542,260.5499071,1042.199628
4158755914,667.9883995,10687.81439
4158993415,701.9198833,2807.679533
4159586617,833.7608581,16675.21716
4159896719,921.1322117,27633.96635
4160657708,81.44378018,895.881582
4161261580,30.7483322,461.224983
4161397964,24.99837437,274.9821181
4163286388,114.7660913,2180.555735
4163853118,660.1286184,15843.08684
4164781309,937.4655299,12187.05189
4165364368,999.1947062,26978.25707
4165374969,970.95401,12622.40213
4167933595,692.3463816,15231.6204
4169371251,806.4103521,4838.462113
4169687180,863.3597442,863.3597442
4170696132,772.3682727,10813.15582
4170932313,465.6734136,8847.794858
4171156517,489.4999249,1957.9997
4171311921,256.2514605,3843.771908
4171517408,552.1291886,16011.74647
4173748091,689.7570786,5518.056629
4174243565,429.2798246,8156.316667
4174741859,414.5332266,12435.9968
4174856968,662.7658508,9278.721911
4175215462,957.7512359,24901.53213
4176161664,366.934632,9173.3658
4177152745,799.8988608,22397.1681
4177646641,536.652741,1609.958223
4178031307,210.8741372,2741.363784
4178890366,254.6987928,6876.867406
4178901170,369.2840056,0
4180293041,581.6288444,16867.23649
4181021092,899.7523182,1799.504636
4181730271,204.9287794,1229.572676
4182698208,766.8051873,20703.74006
4182750729,152.9351385,611.740554
4182757268,70.54453977,0
4183308153,104.5537563,1254.645076
4183950227,717.3397203,10760.0958
4184421176,180.9739688,3800.453345
4190035890,362.2507667,5071.510734
4190848896,316.2852299,5376.848908
4191388992,305.113986,7017.621678
4191768038,986.464559,14796.96839
4193257362,883.1434881,12364.00883
4195574502,269.3449873,2693.449873
4196118627,798.2538165,16763.33015
4197856478,220.4118382,4187.824926
4199721800,580.4005391,16831.61563
4200072021,7.438057415,96.6947464
4204179082,522.364572,3656.552004
4207845177,354.2113665,10626.341
4209086254,395.5872135,9098.505911
4210822923,141.2026094,1129.620875
4211432542,586.8798346,5868.798346
4211901343,598.2471305,17349.16678
4211957241,543.9544327,2719.772164
4213414836,27.26971959,245.4274763
4214611010,294.062671,2058.438697
4216556181,974.4316186,24360.79047
4217579416,147.3076536,147.3076536
4218833431,818.435847,23734.63956
4219423489,18.29195502,109.7517301
4221158582,591.6730807,10650.11545
4222264603,534.5470786,11760.03573
4222455854,487.462776,10724.18107
4223411414,328.9072018,4275.793623
4226331554,623.1687092,13709.7116
4226525797,347.4760977,1389.904391
4226827849,147.8878797,295.7757594
4228693102,297.7885827,8338.080316
4229363879,133.0998451,3593.695818
4229825736,257.3432173,1801.402521
4231258339,330.5324268,2313.726988
4231468591,142.8416548,1999.783167
4234452834,96.72327404,1063.956014
4237889622,909.7522449,25473.06286
4239506014,846.1388146,24538.02562
4240115967,200.3626725,5009.066813
4241853103,919.0079436,24813.21448
4243077800,333.6765248,9009.26617
4243857944,823.7905758,14828.23036
4246732156,188.0496771,1316.34774
4248302555,744.8022729,4468.813637
4248318955,818.9386211,15559.8338
4248887664,381.08736,0
4248895489,178.411712,3211.410816
4249225035,763.9893734,12987.81935
4249959767,93.78752575,0
4251489020,657.2020648,8543.626842
4252158780,536.8710664,4294.968531
4253865376,328.9785598,0
4254683525,966.3692154,2899.107646
4254802512,768.3669651,2305.100895
4256899166,266.7788614,7736.586981
4257130815,977.6033174,22484.8763
4257814710,516.4123634,9811.834905
4259155000,560.6187727,7848.662818
4261234113,216.9332464,650.7997392
4261581592,350.839702,9121.832252
4261689055,679.9693288,2719.877315
4261995123,769.8602607,18476.64626
4262714821,437.2174398,9618.783676
4263116522,731.0529155,16083.16414
4264361411,564.0291267,564.0291267
4265426457,621.5079074,12430.15815
4265454837,463.0165098,926.0330196
4265488933,464.9819413,5579.783296
4267390091,694.7861373,4168.716824
4269774584,147.6496012,1033.547208
4273141616,352.5517441,6345.931394
4276029080,342.3816945,7532.397279
4277255889,268.8414102,2150.731282
4277914726,389.0486195,1167.145859
4278677191,50.79201438,1371.384388
4278765845,405.9355569,3247.484455
4281086769,621.7571851,1243.51437
4281631758,643.5122658,13513.75758
4281812457,797.7126239,8774.838863
4282055119,462.1169495,9242.33899
4283226314,780.4589932,12487.34389
4290990079,865.0417938,7785.376144
4294538214,923.1324602,2769.397381
4295937556,993.4155746,12914.40247
4296732936,292.626158,2926.26158
4297088362,706.7054436,18374.34153
4301878246,266.4220793,2397.798714
4302769187,79.26967081,1902.472099
4303142796,746.2391036,21640.934
4303983018,95.68098638,956.8098638
4305584104,112.9122952,112.9122952
4306108800,573.8105353,14919.07392
4306986403,416.69465,8333.893
4309226616,376.3372027,7526.744054
4310034710,811.0139636,9732.167563
4312347732,695.0553947,7645.609342
4315854966,582.3404299,6988.085159
4317096628,31.83924716,732.3026847
4317324133,320.7851986,5132.563178
4319062040,72.06625152,1945.788791
4321199236,433.9642177,5641.53483
4322775829,946.2683771,23656.70943
4323198342,95.18837896,2094.144337
4323742617,810.2947626,3241.17905
4328548477,787.6892248,14966.09527
4328588749,815.2512724,1630.502545
4331069400,992.915038,24822.87595
4332550518,372.1756604,5954.810566
4333312598,858.09757,2574.29271
4333808041,282.3124549,3105.437004
4335572636,292.2842138,7891.673773
4335858434,19.02993576,361.5687794
4337799195,302.124577,5438.242386
4339096239,314.4893202,7233.254365
4339111820,84.28870628,2022.928951
4344524503,799.0564256,7990.564256
4345856886,904.1261592,3616.504637
4348106568,149.5857339,0
4348901195,516.7486145,4133.988916
4349926606,417.333128,9598.661944
4352555891,714.0986191,714.0986191
4352596295,282.0283464,7050.70866
4352679197,324.7986169,2923.187552
4354540579,37.03517076,592.5627322
4354864246,871.9209212,0
4355212819,458.8703531,7341.92565
4355776611,620.8902059,3104.45103
4356552064,870.9205708,21773.01427
4360674746,361.0725351,4693.942956
4361561414,610.6882758,16488.58345
4362447321,61.29052339,1041.938898
4363560965,895.4092475,8058.683228
4364551165,115.0576139,3451.728417
4364767229,516.49427,6714.42551
4365711086,562.0941363,3934.658954
4367246925,430.8114242,430.8114242
4368033822,913.8312984,10965.97558
4368585217,53.19147758,691.4892085
4369938652,520.3349974,13528.70993
4370325279,630.7852684,3153.926342
4370931423,296.2787278,5333.0171
4371452142,263.0209924,6575.52481
4372242243,386.0123467,1930.061734
4373338897,331.426718,7954.241232
4374537648,168.3523854,0
4374726163,764.6983576,1529.396715
4375005493,987.8641789,11854.37015
4376928581,392.7683894,9033.672956
4377647545,475.6859198,4281.173278
4378312091,184.9849308,4069.668478
4378660048,189.6390626,2844.585939
4381977333,513.5806632,0
4383407202,922.110521,22130.6525
4386462841,903.0065395,18963.13733
4386567086,699.3088527,14685.48591
4387511758,335.2564667,2346.795267
4387688165,472.6457021,9925.559744
4389531784,223.868653,4477.37306
4390219267,230.6314693,6227.049671
4392970432,586.2737467,7621.558707
4394191146,597.819783,17934.59349
4395933809,330.6185917,7604.227609
4396895356,49.98261607,1449.495866
4398785923,475.2614251,1901.0457
4401720961,25.39827953,330.1776339
4401904001,585.7780781,1757.334234
4405219716,658.6240507,19100.09747
4405630735,270.581662,3246.979944
4407785985,224.7413522,6742.240566
4407796076,872.8778153,6110.144707
4409967957,353.3470969,7773.636132
4410998518,668.9089342,1337.817868
4411249912,169.5750406,1356.600325
4414605298,675.8891442,8786.558875
4414762348,476.8148727,12874.00156
4415240594,472.326999,7557.231984
4415982394,120.3016922,1203.016922
4416248743,793.9511923,1587.902385
4418287452,206.8174004,413.6348008
4419076544,145.7440967,2040.417354
4419161765,604.2323151,16918.50482
4419624728,380.3321872,9508.30468
4420826703,373.5637735,1120.691321
4421124944,881.3852412,26441.55724
4423389881,341.3951985,1365.580794
4424384292,584.8031837,3508.819102
4425285475,280.9118157,1123.647263
4425442706,356.3337139,5701.339422
4426966493,55.58853681,722.6509785
4429621234,708.9143769,1417.828754
4429628423,788.931307,9467.175684
4430053297,846.5781982,16084.98577
4430864922,300.3256411,7207.815386
4433044714,113.6342234,681.8053404
4433849217,952.9137384,19058.27477
4435276489,751.865456,21052.23277
4436144819,354.2021924,9917.661387
4436694580,390.0179528,11700.53858
4439667991,33.92479258,101.7743777
4444228573,226.3986963,1584.790874
4444641352,392.413747,784.827494
4445606916,547.6532311,1095.306462
4446299025,599.7022155,4197.915509
4451011218,842.4596246,17691.65212
4452090773,370.642495,370.642495
4452503521,482.5467868,12063.66967
4453664856,777.5891426,13219.01542
4456050496,432.6778148,12114.97881
4458218507,671.2152134,6040.936921
4459558995,166.5475604,4663.331691
4460394088,290.2987671,6386.572876
4461750360,69.92193292,0
4465591987,936.5709786,7492.567829
4465596188,582.4283839,13978.28121
4469711632,283.2022187,1699.213312
4471835006,437.5891024,10064.54936
4473005499,347.7677559,4868.748583
4473405985,319.3390679,0
4473791013,342.6809679,7538.981294
4474461579,172.6026133,4315.065333
4474854416,287.5893435,2588.304092
4475387183,460.883551,460.883551
4477112901,131.186302,787.117812
4480456742,538.9071057,1616.721317
4480871095,578.0721578,15029.8761
4481374514,155.0851368,1705.936505
4481573683,356.8473945,8921.184863
4482059165,150.2843329,1352.558996
4482425234,163.2326675,3917.58402
4484893134,213.7758809,6413.276427
4487026266,640.5290135,9607.935203
4489186248,703.4160366,5627.328293
4490031511,923.5472785,24935.77652
4493592490,33.33148681,433.3093285
4494268948,237.2437568,5693.850163
4495333300,476.5057842,14295.17353
4496530005,38.3087065,536.321891
4497003717,339.3201954,0
4498046485,841.6161207,13465.85793
4499078198,248.5467274,4473.841093
4499079450,949.623967,8546.615703
4499635964,633.1532345,10130.45175
4502932064,859.5462916,22348.20358
4506301486,793.2831898,793.2831898
4506678581,986.8299992,15789.27999
4507569034,62.07375222,1675.99131
4507691895,592.7572987,6520.330286
4509309220,600.8966429,15623.31272
4509479900,269.8067961,2158.454369
4509560375,851.5821556,5109.492934
4509987976,877.0977778,12279.36889
4510694844,973.2891175,20439.07147
4512379173,768.5369125,15370.73825
4516411055,996.9843229,26918.57672
4522312918,611.5347224,611.5347224
4523063490,259.2011799,777.6035397
4524699927,815.3161965,3261.264786
4526613276,799.1282845,23174.72025
4527137930,59.11672053,59.11672053
4527243185,117.0296426,2457.622495
4530819743,245.3358792,7114.740497
4530993536,630.8018493,11354.43329
4531717685,660.0794264,15181.82681
4531732333,307.4748065,2459.798452
4534471126,103.3914842,1964.4382
4535622185,731.4518728,21212.10431
4538916734,185.4098851,2039.508736
4538998799,806.7868534,9681.442241
4543407507,167.6351204,1676.351204
4544322870,427.4539862,10686.34966
4544655328,161.1664953,2095.164439
4546243015,627.2087096,0
4546546332,950.7884955,950.7884955
4547030467,704.7359226,17618.39807
4553611344,961.1446084,2883.433825
4554445412,932.1832698,17711.48213
4558168151,188.0157535,3760.31507
4560801796,939.2610427,6574.827299
4561746814,736.102006,12513.7341
4562806127,923.7809297,13856.71395
4567728503,407.3247203,4073.247203
4568891626,453.1235484,13593.70645
4570798117,913.6176378,9136.176378
4571659884,455.4687604,9564.843968
4572341074,704.3921356,2817.568542
4573073242,654.0712799,1308.14256
4575031126,166.4107752,1331.286202
4576152716,842.0108516,21050.27129
4576480510,691.16124,13132.06356
4577445791,991.3145867,2973.94376
4580749497,233.5104967,4436.699437
4581559353,758.3514489,0
4581737959,570.7143877,11985.00214
4582338937,312.0558873,6241.117746
4585805405,654.6946975,3273.473488
4588263213,385.5392559,5783.088839
4590265033,548.7190251,14266.69465
4590779061,107.9317122,1079.317122
4590840069,807.9100536,10502.8307
4591151338,126.6806595,3547.058466
4591551707,386.5582713,773.1165426
4595862211,879.382,17587.64
4596037865,432.6014298,9517.231456
4596065922,478.2349619,10042.9342
4596419765,739.5007194,22185.02158
4596609645,765.4191361,4592.514817
4597344904,549.6171698,2198.468679
4597717326,854.7996712,8547.996712
4601075426,916.9861934,15588.76529
4601837759,433.5957505,1300.787252
4604181296,254.1885271,6100.52465
4605104041,149.6668688,748.334344
4605234705,278.409644,2784.09644
4605466183,198.0284861,5346.769125
4606853717,867.0259473,10404.31137
4610489392,266.1153195,7185.113627
4610863948,809.564612,1619.129224
4611206655,876.4432018,23663.96645
4611809772,639.1549832,7669.859798
4613109980,686.0135779,1372.027156
4614170505,8.903795011,17.80759002
4614659386,348.1018623,8702.546558
4617467202,533.1304566,3731.913196
4619981841,438.1000595,1752.400238
4620208941,391.5253551,391.5253551
4621432644,954.1262929,954.1262929
4621721660,206.2598334,1237.559
4622741975,246.9749656,3210.674553
4622775727,186.5745676,4850.938758
4623535755,782.9948519,2348.984556
4624856681,509.1525764,14765.42472
4625417833,146.1566779,3215.446914
4626168352,68.65586635,823.8703962
4626464577,483.0706965,5796.848358
4629776556,319.6769216,6073.86151
4631512539,674.9434019,13498.86804
4632179471,397.7989809,10342.7735
4636280731,731.1548454,21934.64536
4637446683,173.4055128,1560.649615
4638430637,341.134629,8187.231096
4638746671,415.0218282,2490.130969
4639597637,5.704093201,165.4187028
4641573890,626.6309792,17545.66742
4643903053,786.5833531,13371.917
4644836861,244.2011796,5860.82831
4647253038,132.8037776,1992.056664
4648167961,138.8972575,1666.76709
4651227029,164.8575419,1648.575419
4651683955,962.9263611,22147.30631
4652451929,221.8513686,5324.432846
4654259444,452.5807041,2715.484225
4655628864,957.8440522,7662.752418
4655730662,976.7677328,8790.909595
4656675123,979.9607217,2939.882165
4658221229,379.420227,11003.18658
4658927838,47.28975551,94.57951102
4658938285,380.9827649,5333.758709
4661693729,168.9515399,3041.127718
4661842060,593.3443025,1780.032908
4663170145,984.9115949,4924.557975
4664740044,868.0025011,4340.012506
4667788689,709.4940081,709.4940081
4667847385,642.4712271,16704.2519
4669661257,375.0078878,3000.063102
4669860506,257.8287837,5414.404458
4671134041,432.3955885,4756.351474
4674942761,731.5084025,20482.23527
4676085949,967.462712,7739.701696
4676455249,278.9781898,6695.476555
4677246411,510.3418759,13268.88877
4677861623,16.17365133,226.4311186
4682063083,252.6746617,6822.215866
4682075796,753.3624657,6026.899726
4682430428,237.0947881,5690.274914
4682444427,244.6650887,489.3301774
4682706242,975.8027201,21467.65984
4683321693,187.7622807,1126.573684
4684329335,139.4100002,4042.890006
4685081016,203.9832406,2039.832406
4685307221,702.2543681,4915.780577
4686915370,613.3212585,8586.497619
4689781016,282.7331153,8481.993459
4692033866,15.74808882,393.7022205
4692201230,749.148579,749.148579
4692353706,876.4112039,15775.40167
4693944514,742.1992012,22265.97604
4697435045,53.24329132,851.8926611
4700845732,936.975052,14054.62578
4704929031,149.6940556,2993.881112
4706030716,499.0132515,1996.053006
4706077499,626.0463144,626.0463144
4707228129,883.1437529,6182.00627
4707296550,305.7907503,4586.861255
4707846624,994.0327268,7952.261814
4709163213,137.486374,2337.268358
4710671148,509.2162974,2036.86519
4711218511,950.4834443,0
4714293937,688.6822174,12396.27991
4714741937,813.5464204,24406.39261
4715643215,303.0168416,4242.235782
4716195313,983.1285117,29493.85535
4716313355,506.5219712,5065.219712
4718054543,546.8133117,7655.386364
4718242897,991.7614737,23802.27537
4723133061,401.6683618,803.3367236
4723800136,546.08283,3822.57981
4725527324,457.055871,8227.005678
4726458610,103.8824773,2908.709364
4729116312,740.8754621,740.8754621
4729767723,702.2621434,4915.835004
4730821328,856.7223795,5140.334277
4733390648,901.2866353,9012.866353
4737493347,109.2925332,2732.31333
4738239969,701.9490781,14038.98156
4738569749,149.7354304,3294.179469
4739653972,704.4050034,6339.645031
4743118018,553.0742426,10508.41061
4743541810,393.6156081,1180.846824
4744120956,570.1351637,14253.37909
4746002023,300.9848671,6922.651943
4746493495,834.7481757,8347.481757
4750069035,413.6208331,1654.483332
4751716947,205.4750336,4314.975706
4754143182,973.9951828,7791.961462
4755112015,737.3127039,5161.188927
4757232410,197.2236411,3352.801899
4758421140,498.4096808,6479.32585
4759333388,790.0606709,12640.97073
4760317530,729.1186295,16769.72848
4764683893,739.5138263,4437.082958
4766044608,464.1135044,5105.248548
4769473672,144.9781481,2609.606666
4770409737,763.3606921,13740.49246
4770897222,683.8970056,0
4771767173,319.5632222,8628.206999
4771839885,382.4851302,3442.366172
4773283826,636.1971932,19085.9158
4775227909,820.6100398,1641.22008
4775431988,213.5708592,1708.566874
4778167208,374.9065072,3374.158565
4778453785,887.0337656,8870.337656
4779098055,747.8380854,19443.79022
4779494254,987.6684847,28642.38606
4780024963,794.0732474,1588.146495
4780451210,946.4100885,20821.02195
4781725177,740.4579494,11847.32719
4784644048,437.2144388,10930.36097
4785409566,87.00164745,2001.037891
4788196478,406.0921598,3248.737278
4792966026,620.1542529,7441.851035
4793666919,611.2770644,7946.601837
4797249662,944.257188,22662.17251
4797632930,686.2116803,19900.13873
4797821841,196.1517786,392.3035572
4798295087,519.225184,8307.602944
4806241805,666.795581,6001.160229
4807459922,994.0300331,27832.84093
4808511537,676.4091104,16233.81865
4809708876,222.5657689,4451.315378
4812355629,938.9729286,20657.40443
4812692910,971.3908064,9713.908064
4813851869,379.5881593,10628.46846
4814202142,982.5278173,8842.750356
4816024621,291.8095447,5544.381349
4818039852,576.3926331,5187.533698
4818760082,274.77949,7419.04623
4818817622,482.1464634,13500.10098
4819584339,337.3945797,3373.945797
4820185403,249.6384758,1497.830855
4821159116,366.9795976,733.9591952
4821787349,471.5481603,3300.837122
4824326644,332.8178626,998.4535878
4825366301,929.9285374,25108.07051
4826008582,312.2343024,936.7029072
4827230143,832.9865649,2498.959695
4828074573,576.8208908,12113.23871
4831718508,464.5028606,8825.554351
4832477319,172.9160547,2420.824766
4833170938,504.7237824,8580.304301
4833796990,938.1042664,8442.938398
4834862979,828.5582392,13256.93183
4834988814,939.1415782,0
4835418063,663.1057935,18566.96222
4840349215,678.0172298,0
4843145551,248.2275604,1985.820483
4843255478,531.1653219,531.1653219
4845670775,925.5489351,925.5489351
4848091459,740.1096974,2960.43879
4852853142,752.8409699,7528.409699
4853408224,295.2598634,5905.197268
4853664564,477.7882786,7644.612458
4854051119,137.2551472,3843.144122
4854759962,843.3698769,18554.13729
4855866036,777.8306429,7778.306429
4856300504,577.4552657,16168.74744
4856954433,148.0469177,2220.703766
4858344421,196.3462093,1374.423465
4859282412,806.9725803,23402.20483
4859455438,389.330934,10901.26615
4859674497,734.4362902,4406.617741
4860094979,687.8850287,12381.93052
4869468058,599.044758,599.044758
4869557815,757.7115929,13638.80867
4870378479,761.1493782,1522.298756
4871663654,331.7625022,8625.825057
4872782005,842.9595503,20231.02921
4872920109,795.2273197,6361.818558
4874763435,402.6697614,8456.064989
4875484139,792.9257084,13479.73704
4875783686,887.7767506,13316.65126
4879564068,83.45065929,667.6052743
4881263218,319.9701265,3839.641518
4881460696,176.2424491,4229.818778
4881663943,679.4976431,679.4976431
4884412998,409.1657216,11047.47448
4885071754,45.68842348,182.7536939
4885504921,347.0468389,4164.562067
4886068496,428.6583754,10716.45939
4886245584,297.2167658,6241.552082
4888176583,671.9434487,0
4889978781,409.6118866,4096.118866
4893489985,94.19410405,188.3882081
4895121963,499.0101582,0
4897813560,61.69317854,1480.636285
4898276219,475.8661114,10469.05445
4899562159,454.5172119,2727.103271
4901367228,150.9392966,452.8178898
4904107914,447.586003,11189.65008
4905618136,482.8668788,13520.27261
4905999479,63.06332468,63.06332468
4908076485,241.5490722,2415.490722
4908464027,192.5188491,5583.046624
4908479091,96.48211401,2894.46342
4908777390,347.528716,9035.746616
4909167880,320.7080854,2244.956598
4910321694,235.675787,5656.218888
4910953344,636.2422785,12724.84557
4911008056,103.7382823,2800.933622
4911807375,165.7471801,3977.932322
4912250925,952.4569628,26668.79496
4912881602,362.5437062,1812.718531
4913701123,466.1470194,1864.588078
4915194001,271.1580416,5965.476915
4915245781,859.7247103,21493.11776
4915255439,478.605703,7657.691248
4915488194,665.822582,19974.67746
4917620858,528.3725897,11095.82438
4919041379,407.6418321,3261.134657
4921096287,581.9802791,13967.5267
4925211699,780.7467332,22641.65526
